-2.0016347230421476 -1.9999073161964278 (-0.0047225965131863735, 0.0002718502831400374) | 3.777383129429224e-06 3.7818435038216837e-06 (3.7827173010759375e-06, 3.7815231038256142e-06) | -2.668846297389314 -2.666543088261915 (-0.006296795349561232, 0.0003624670441078149) | 3.775592969952274e-06 3.7819478270494385e-06 (3.7754138197831994e-06, 3.7819461740576374e-06) | 1.3327884259085436 1.3333642281921274 (-0.0015741981235020048, 9.061747611683196e-05) | 
-2.0016604350291622 -1.9999058382087442 (-0.004756842762912608, 0.0002733822690198928) | 3.7979779818274063e-06 3.8024908260299905e-06 (3.8033463177584357e-06, 3.8021691731047658e-06) | -2.6688805800386595 -2.6665411176116702 (-0.006342457015825248, 0.0003645096919454308) | 3.796148058839931e-06 3.802597464430528e-06 (3.795927120557016e-06, 3.8025985196447903e-06) | 1.332779855250094 1.3333647208586041 (-0.0015856135322629187, 9.112814590586046e-05) | 
-2.0016863334685078 -1.9999043384408182 (-0.004791133911028327, 0.00027573792765819393) | 3.818685148078272e-06 3.823251656782248e-06 (3.824087449313996e-06, 3.822927222342573e-06) | -2.668915111291113 -2.666539117921103 (-0.006388178546607727, 0.00036765057012758313) | 3.816814831569655e-06 3.823360657750999e-06 (3.8165511623315665e-06, 3.823363725786395e-06) | 1.3327712224409098 1.3333652207852047 (-0.0015970439070681563, 9.191337336690513e-05) | 
-2.001712418604632 -1.9999028353062747 (-0.004825472495327159, 0.00028103769102963086) | 3.839505238586744e-06 3.844128661493819e-06 (3.844941304725384e-06, 3.843795782263589e-06) | -2.6689498914726038 -2.666537113741712 (-0.0064339633256334855, 0.00037471692128720406) | 3.8375938910663755e-06 3.844240055825403e-06 (3.837286538030102e-06, 3.8442423389101475e-06) | 1.3327625273995092 1.3333657218340556 (-0.001608490093847991, 9.367996915953096e-05) | 
-2.001738690695799 -1.9999013147307092 (-0.004859861029984118, 0.000279621912569706) | 3.860438867073327e-06 3.865113174200832e-06 (3.865908496242404e-06, 3.8647847837068e-06) | -2.668984920927485 -2.6665350863076256 (-0.006479814705135861, 0.0003728292166716206) | 3.85848584348317e-06 3.865227004382215e-06 (3.858133843664305e-06, 3.865235032837369e-06) | 1.3327537700398044 1.3333662286966217 (-0.0016199529306598149, 9.320805109473553e-05) | 
-2.0017651500139615 -1.999899787976397 (-0.004894302005987726, 0.0002849075203855386) | 3.881486650591896e-06 3.886218742357949e-06 (3.886989639399225e-06, 3.8858819022156615e-06) | -2.6690202000183603 -2.6665330506352096 (-0.006525736006432865, 0.0003798766937569965) | 3.8794912982180765e-06 3.886335043572726e-06 (3.879093678349704e-06, 3.8863423875037e-06) | 1.3327449502711453 1.333366737618817 (-0.0016314332478321804, 9.496992854500874e-05) | 
-2.0017917968446346 -1.9998982450630676 (-0.004928797891688724, 0.00028350083080650135) | 3.902649209547576e-06 3.9074330180766025e-06 (3.908185353032099e-06, 3.90710075649757e-06) | -2.669055729125916 -2.6665309934174384 (-0.006571730520658804, 0.00037800110764915623) | 3.900610867930994e-06 3.907551832495512e-06 (3.9001666443213e-06, 3.907565068299077e-06) | 1.3327360679983602 1.3333672519273936 (-0.0016429318681477015, 9.450104028526393e-05) | 
-2.0018186314867714 -1.9998966939872005 (-0.004963351133217345, 0.0002887717609718444) | 3.923927167714723e-06 3.928769651309049e-06 (3.929496259296887e-06, 3.928428939366771e-06) | -2.6690915086487563 -2.6665289253162827 (-0.0066178015093206356, 0.000385029014533769) | 3.921845168560667e-06 3.92889101693473e-06 (3.921353346949125e-06, 3.928903674266074e-06) | 1.3327271231217988 1.3333677689568637 (-0.0016544496069821459, 9.625802536543497e-05) | 
-2.001845654252644 -1.9998951290128466 (-0.004997964154957012, 0.0002755807899971298) | 3.945321152254992e-06 3.95020456263854e-06 (3.950922983686785e-06, 3.949891806658055e-06) | -2.6691275390032443 -2.666526838683811 (-0.006663952204929571, 0.00036744105323158346) | 3.943194819341751e-06 3.950328517462225e-06 (3.942654394753916e-06, 3.950358861451863e-06) | 1.3327181155373709 1.3333682906192017 (-0.0016659872724623334, 9.186104348684064e-05) | 
-2.001872865467723 -1.9998935544327083 (-0.005032639360007018, 0.0002926334843449418) | 3.9668317937355154e-06 3.971786436428833e-06 (3.972466155050199e-06, 3.971441937667069e-06) | -2.6691638206233406 -2.666524739243627 (-0.006710185811617982, 0.0003901779790260383) | 3.964660442821969e-06 3.971913026586088e-06 (3.964070399422891e-06, 3.971931250031289e-06) | 1.3327090451365868 1.3333688154835257 (-0.0016775456656203636, 9.754528348082665e-05) | 
-2.001900265470563 -1.999891967795567 (-0.005067379130575931, 0.0002843593558796661) | 3.988459726147162e-06 3.993460940112113e-06 (3.9941264056085e-06, 3.993134948847398e-06) | -2.669200353960451 -2.666522623727439 (-0.006756505505663945, 0.00037914580773632217) | 3.9862426648793505e-06 3.99359020094443e-06 (3.985601975825489e-06, 3.993621490220971e-06) | 1.3326999118065954 1.3333693443668877 (-0.0016891255805247499, 9.47872492923223e-05) | 
-2.0019278546126884 -1.9998903689797565 (-0.005102185828504183, 0.000296489998561322) | 4.010205586922904e-06 4.015274195381648e-06 (4.015904370974207e-06, 4.014926004806553e-06) | -2.6692371394832755 -2.666520491973025 (-0.006802914436188014, 0.000395319997975784) | 4.007942114739557e-06 4.0154061742326625e-06 (4.007249742029339e-06, 4.015430226599012e-06) | 1.3326907154302225 1.3333698773098615 (-0.0017007278044546164, 9.883080558473927e-05) | 
-2.0019556332584827 -1.99988876062516 (-0.005137061795639919, 0.0002918895870442105) | 4.032070016956284e-06 4.037189713864661e-06 (4.037800690168943e-06, 4.036852881672539e-06) | -2.6692741776776576 -2.6665183475002303 (-0.006849415725654362, 0.0003891861159501666) | 4.029759424993293e-06 4.037324446521408e-06 (4.029014319316148e-06, 4.037358096127335e-06) | 1.3326814558860076 1.3333704134324715 (-0.0017123531180249796, 9.729734390311761e-05) | 
-2.001983601785079 -1.9998871373441705 (-0.0051720093542865254, 0.0003003387256720892) | 4.054053660619969e-06 4.0592380816649145e-06 (4.05981600564168e-06, 4.05888630433405e-06) | -2.6693114690464426 -2.6665161831255784 (-0.006896012470467486, 0.0004004516341178022) | 4.051695231613808e-06 4.059375617447589e-06 (4.050896332197744e-06, 4.059405771659323e-06) | 1.3326721330482398 1.3333709545305996 (-0.0017240022953359266, 0.00010011373236910997) | 
-2.002011760582255 -1.9998855074994364 (-0.005207030807580309, 0.00029808034464557693) | 4.076157165784414e-06 4.081395935752983e-06 (4.081950963286881e-06, 4.081050926092803e-06) | -2.669349014109333 -2.666514009999267 (-0.006942707741475774, 0.00039744045941285963) | 4.073750173974481e-06 4.0815363098301746e-06 (4.072896408432103e-06, 4.081573873967759e-06) | 1.332662746786994 1.3333714978166873 (-0.0017356761040985041, 9.936094771245677e-05) | 
-2.0020401100523264 -1.999883859505617 (-0.005242128439977661, 0.00030417802880722077) | 4.0983811838366225e-06 4.103683306070116e-06 (4.104206212463037e-06, 4.103328054974693e-06) | -2.6693868134027503 -2.6665118126741754 (-0.00698950458462106, 0.00040557070495872015) | 4.095924894866494e-06 4.103826570912374e-06 (4.095015179039583e-06, 4.103863108516261e-06) | 1.3326532969681655 1.3333720471525226 (-0.0017473753057971112, 0.00010139351821901513) | 
-2.0020686506100476 -1.999882208416796 (-0.005277304517604407, 0.0003028213840028817) | 4.120726369699002e-06 4.126084689739326e-06 (4.126582406010999e-06, 4.125734484564588e-06) | -2.6694248674797008 -2.666509611222415 (-0.007036406021404426, 0.0004037618452165466) | 4.118220040516593e-06 4.126230878675821e-06 (4.117253278319092e-06, 4.126274075493009e-06) | 1.3326437834535032 1.333372597520072 (-0.0017591006558059466, 0.00010094131250184751) | 
-2.00209738268251 -1.9998805356548188 (-0.005312561288677431, 0.00030800955211943045) | 4.143193381848326e-06 4.14861513977685e-06 (4.149080200272561e-06, 4.148256528854088e-06) | -2.6694631769096397 -2.6665073808731123 (-0.007083415049448362, 0.00041067940270214675) | 4.1406362606049395e-06 4.148764309552731e-06 (4.1396113438643864e-06, 4.148807516870271e-06) | 1.3326342061006438 1.3333731551120602 (-0.0017708529035295485, 0.00010267071119396264) | 
-2.0021263067090467 -1.9998788616518954 (-0.005347900983911264, 0.0003089753136958164) | 4.165782882334797e-06 4.17126421030428e-06 (4.171700255109118e-06, 4.170905927468982e-06) | -2.6695017422783436 -2.6665051488692155 (-0.007130534643038883, 0.0004119670848008048) | 4.163174208283049e-06 4.171416394087064e-06 (4.162090016580442e-06, 4.17146401722462e-06) | 1.3326245647631436 1.333373713117746 (-0.001782632792538326, 0.00010299264114048706) | 
-2.0021554231411343 -1.9998771660226153 (-0.005383325816849294, 0.00031183541515465626) | 4.188495536801202e-06 4.194038912220642e-06 (4.1944432339202975e-06, 4.193677055216027e-06) | -2.669540564187782 -2.666502888030176 (-0.007177767753567159, 0.00041578055340932274) | 4.1858345401918175e-06 4.194194166574341e-06 (4.1846899406998325e-06, 4.1942443341153385e-06) | 1.332614859290511 1.3333742783322702 (-0.0017944410606789633, 0.00010394601781805793) | 
-2.002184732442302 -1.9998754687305351 (-0.005418837984334038, 0.00031374987891587914) | 4.211332014502186e-06 4.216936960028596e-06 (4.217309803662944e-06, 4.216573506495788e-06) | -2.669579643255993 -2.6665006249740695 (-0.007225117310156519, 0.00041833317175428967) | 4.208617916479641e-06 4.217095320361863e-06 (4.207411763799305e-06, 4.217149060502667e-06) | 1.3326050895282369 1.3333748441011128 (-0.0018062784402311728, 0.00010458418203383022) | 
-2.002214235088039 -1.9998737503800832 (-0.005454439666825182, 0.00031565011485561645) | 4.234292988323608e-06 4.239960003174752e-06 (4.240300634869944e-06, 4.23959503065995e-06) | -2.6696189801169634 -2.666498333840134 (-0.007272586220086519, 0.0004208668196705286) | 4.231525000820619e-06 4.24012152606889e-06 (4.23025613681629e-06, 4.240178958083121e-06) | 1.3325952553178253 1.3333754168894651 (-0.0018181456580137136, 0.00010521760374785845) | 
-2.0022439315657063 -1.999872027457725 (-0.005490133028808014, 0.00032079579230227535) | 4.257379134802021e-06 4.263112196724943e-06 (4.263416401669296e-06, 4.262738803272707e-06) | -2.669658575420507 -2.6664960366103236 (-0.007320177369337525, 0.00042772772292926195) | 4.254556460432855e-06 4.263276922837613e-06 (4.253223714065571e-06, 4.263334641102431e-06) | 1.332585356496823 1.333375991201841 (-0.001830043435520532, 0.00010693283940483935) | 
-2.002273822374449 -1.9998702887250546 (-0.005525920219087274, 0.0003194515440377888) | 4.280591134144238e-06 4.286383854750705e-06 (4.286657781803103e-06, 4.286015907000786e-06) | -2.669698429832151 -2.6664937183000976 (-0.007367893622982496, 0.00042593539190639086) | 4.2777129660968425e-06 4.286551834311402e-06 (4.276315153255924e-06, 4.2866168448480895e-06) | 1.3325753928988493 1.333376570784372 (-0.0018419724890187115, 0.00010648476659770667) | 
-2.002303908025112 -1.9998685411114971 (-0.005561803371249407, 0.00032456820695668737) | 4.303929670247014e-06 4.3097895025396185e-06 (4.31002545664698e-06, 4.3094131821691274e-06) | -2.6697385440330215 -2.666491388148689 (-0.007415737825803339, 0.00043275760912795807) | 4.300995192173945e-06 4.309960782769726e-06 (4.299531115506993e-06, 4.310026231120015e-06) | 1.3325653643536228 1.3333771533272558 (-0.00185393352970256, 0.0001081903309621072) | 
-2.0023341890401554 -1.9998667808652453 (-0.005597784603958444, 0.0003145346064409822) | 4.327395430716824e-06 4.333306543736983e-06 (4.333520111229221e-06, 4.33295462109975e-06) | -2.6697789187197323 -2.6664890411536875 (-0.0074637128026854, 0.0004193794751033125) | 4.3244038166249645e-06 4.3334811698543715e-06 (4.32287226536607e-06, 4.333563511130653e-06) | 1.3325552706869908 1.3333777400810858 (-0.0018659272637922316, 0.00010484580762154908) | 
-2.002364665953575 -1.9998650094566095 (-0.005633866021313024, 0.00032833257558355155) | 4.350989106889753e-06 4.356977852934106e-06 (4.357142434250257e-06, 4.356598741549587e-06) | -2.6698195546042776 -2.6664866792755078 (-0.007511821359093508, 0.0004377767672896144) | 4.347939521028803e-06 4.357155881077891e-06 (4.346339270825033e-06, 4.357229377495215e-06) | 1.3325451117209552 1.3333783305557771 (-0.0018779543926527391, 0.0001094451409506601) | 
-2.002395339310822 -1.9998632276639012 (-0.005670049713211791, 0.0003234995553742896) | 4.3747113938514874e-06 4.380758067347443e-06 (4.380893118102179e-06, 4.380392307717412e-06) | -2.6698604524139258 -2.666484303551897 (-0.007560066281559162, 0.0004313327403400671) | 4.3716029906012204e-06 4.380939540232537e-06 (4.369932803337343e-06, 4.381024529542197e-06) | 1.3325348872736997 1.333378924491874 (-0.0018900156129157506, 0.00010783414460395999) | 
-2.002426209668726 -1.9998614314452743 (-0.005706337755641841, 0.00033208249470853015) | 4.398562990457415e-06 4.404682835557221e-06 (4.404772858888221e-06, 4.404301090678514e-06) | -2.6699016128911164 -2.666481908593729 (-0.0076084503380651316, 0.0004427766594484347) | 4.3953949142136745e-06 4.404867810892395e-06 (4.393653537835049e-06, 4.404949691597335e-06) | 1.3325245971596151 1.3333795232366732 (-0.0019021116165757362, 0.00011069513488874817) | 
-2.0024572775954197 -1.999859628490094 (-0.005742732211087468, 0.0003302105223570708) | 4.42254459935283e-06 4.428726687938779e-06 (4.42878235644265e-06, 4.428351961636338e-06) | -2.669943036793359 -2.6664795046534886 (-0.0076569762785904496, 0.0004402806963091266) | 4.419315984412266e-06 4.4289152079742e-06 (4.417502152746006e-06, 4.429005540287005e-06) | 1.3325142411893245 1.333380124227043 (-0.0019142430911262204, 0.00011007115472412586) | 
-2.002488543670264 -1.999857807047651 (-0.005779235128812984, 0.0003358152402359326) | 4.446656926993245e-06 4.4529101030841825e-06 (4.452922314350447e-06, 4.4525258942327344e-06) | -2.6699847248931357 -2.666477076063565 (-0.007705646835487502, 0.0004477536534768193) | 4.4433668974367685e-06 4.453102229371998e-06 (4.441479330011018e-06, 4.453192841938799e-06) | 1.3325038191697078 1.3333807313798955 (-0.0019264107196540526, 0.00011193940475438488) | 
-2.0025200084837773 -1.9998559825622946 (-0.0058158485452148734, 0.00033578808383720823) | 4.470900683664815e-06 4.477219266532972e-06 (4.477193439967258e-06, 4.476838102646004e-06) | -2.670026677977804 -2.6664746434164246 (-0.007754464723951576, 0.0004477174449409875) | 4.467548353239754e-06 4.47741503977795e-06 (4.465585755101135e-06, 4.47751224617589e-06) | 1.3324933309039264 1.3333813395471084 (-0.0019386151809567935, 0.00011193036347493989) | 
-2.0025516726375656 -1.999854136860551 (-0.005852574484087441, 0.0003395377183862471) | 4.495276583504861e-06 4.50166538079866e-06 (4.501596444439282e-06, 4.501278866821865e-06) | -2.6700688968495054 -2.6664721824807676 (-0.007803432642375053, 0.00045271695766874095) | 4.491861055505814e-06 4.501864865667972e-06 (4.489822117034946e-06, 4.501964556368254e-06) | 1.3324827761914457 1.3333819547865118 (-0.001950857149631263, 0.00011318025263119715) | 
-2.002583536744253 -1.9998522890795496 (-0.00588941495702274, 0.00034137149598733875) | 4.519785344522513e-06 4.526242800667498e-06 (4.526132042723572e-06, 4.525855238765726e-06) | -2.6701113823250715 -2.666469718772767 (-0.007852553272880638, 0.0004551619944658184) | 4.516305711670876e-06 4.526446039039373e-06 (4.5141891083960826e-06, 4.5265504127504976e-06) | 1.3324721548280583 1.3333825707190603 (-0.0019631372962068488, 0.00011379152292446181) | 
-2.0026156014274155 -1.9998504207427767 (-0.00592637196366373, 0.0003432443403727243) | 4.544427688619457e-06 4.5509544426998405e-06 (4.550800953608084e-06, 4.550565801266483e-06) | -2.6701541352359373 -2.66646722765707 (-0.007901829281658918, 0.00045765912030852043) | 4.540883032941608e-06 4.551161498535645e-06 (4.538687425350642e-06, 4.55127062880793e-06) | 1.332461466605906 1.3333831935035934 (-0.0019754562872298944, 0.00011441581560061938) | 
-2.002647867321516 -1.9998485471821916 (-0.0059634474920288545, 0.0003481906282398333) | 4.569204341610789e-06 4.5758045099534275e-06 (4.575603899732049e-06, 4.575407782146178e-06) | -2.6701971564280536 -2.6664647295762913 (-0.00795126331940112, 0.000464254170793433) | 4.565593734314929e-06 4.576015431491204e-06 (4.563317767664775e-06, 4.576125869157602e-06) | 1.332450711313502 1.3333838180294597 (-0.0019878147853718904, 0.00011606458956093697) | 
-2.002680335071841 -1.9998466586255352 (-0.006000643518833567, 0.0003469299950832232) | 4.594116033245987e-06 4.600783126333494e-06 (4.600541607606383e-06, 4.600392553365926e-06) | -2.670240446761803 -2.666462211500751 (-0.00800085802172782, 0.0004625733265799568) | 4.590438534597606e-06 4.600997970285119e-06 (4.5880808387223144e-06, 4.6011169163952915e-06) | 1.3324398887357514 1.3333844475540757 (-0.0020002134495366486, 0.00011564438996918331) | 
-2.0027130053344404 -1.9998447603155565 (-0.006037962009718407, 0.0003518382622043397) | 4.619163497229986e-06 4.625905222602176e-06 (4.6256148076340984e-06, 4.62550665383976e-06) | -2.6702840071119165 -2.6664596804207803 (-0.008050616009493042, 0.0004691176827366862) | 4.615418156425951e-06 4.626124044630648e-06 (4.612977345542439e-06, 4.626244488676571e-06) | 1.3324289986539717 1.333385080329865 (-0.0020126529349363286, 0.00011728049059712118) | 
-2.0027458787760644 -1.999842850668578 (-0.006075404919644539, 0.00034590280113237104) | 4.644347471244374e-06 4.6511518853593735e-06 (4.6508242341310835e-06, 4.65077049034632e-06) | -2.670327838367396 -2.6664571342248102 (-0.008100539889311637, 0.0004612037346358742) | 4.6405333262856134e-06 4.651374737460376e-06 (4.638007998797528e-06, 4.651509339436012e-06) | 1.3324180408459134 1.333385716884712 (-0.002025133893223285, 0.00011530201528464272) | 
-2.002778956074107 -1.9998409277447142 (-0.006112974193120475, 0.0003554702160630833) | 4.66966869696869e-06 4.676554447873437e-06 (4.676170625346718e-06, 4.676154232044316e-06) | -2.6703719414314335 -2.666454570326326 (-0.008150632253861593, 0.00047396028787186295) | 4.6657847745314695e-06 4.676781394448041e-06 (4.66317351283096e-06, 4.676912228013176e-06) | 1.3324070150857792 1.3333863578652598 (-0.002037656972565637, 0.0001184911654388287) | 
-2.00281223791655 -1.9998389972395851 (-0.006150671764514634, 0.0003537043196784366) | 4.695127920101844e-06 4.7020824246463895e-06 (4.7016547234847455e-06, 4.701689857187941e-06) | -2.670416317221338 -2.6664519963194895 (-0.008200895682300766, 0.0004716057593539462) | 4.6911732354076105e-06 4.702313514278521e-06 (4.688474605675061e-06, 4.702453882147622e-06) | 1.3323959211442424 1.3333870013729547 (-0.0020502228177514607, 0.00011790254528112849) | 
-2.0028457250019063 -1.9998370486529198 (-0.006188499558281926, 0.00035907863402557687) | 4.720725890383642e-06 4.727758181132707e-06 (4.7272772747240675e-06, 4.727356539294255e-06) | -2.6704609666684593 -2.666449398203937 (-0.008251332740569007, 0.0004787715118116318) | 4.716699447067424e-06 4.727993482164108e-06 (4.713911999069035e-06, 4.728135109684131e-06) | 1.3323847587884663 1.3333876509078981 (-0.0020628320702643105, 0.00011969399550040037) | 
-2.002879418039166 -1.9998350965447862 (-0.006226459489331166, 0.0003599005053585567) | 4.746463361616433e-06 4.753568726115916e-06 (4.753039029239988e-06, 4.753168757803386e-06) | -2.6705058907181187 -2.6664467953930937 (-0.008301945981878037, 0.0004798673402503417) | 4.74236415159378e-06 4.753808285984625e-06 (4.739486418477137e-06, 4.7539566045790125e-06) | 1.3323735277821214 1.3333883016167278 (-0.0020754853684056976, 0.00011996796484619433) | 
-2.002913317747746 -1.9998331240303604 (-0.0062645534632387164, 0.0003626741282457692) | 4.772341091686866e-06 4.779522505117799e-06 (4.778940741225211e-06, 4.779119638118908e-06) | -2.6705510903295373 -2.6664441653738606 (-0.008352737946996303, 0.00048356550409457704) | 4.768168095019308e-06 4.779766394359028e-06 (4.765198593106751e-06, 4.779919213731633e-06) | 1.332362227885403 1.3333889591277228 (-0.0020881833473662976, 0.00012089251817790662) | 
-2.002947424857436 -1.9998311467174927 (-0.006302783376532576, 0.0003674315466627161) | 4.798359842587759e-06 4.805620363935782e-06 (4.804983168911114e-06, 4.805209836539754e-06) | -2.6705965664757696 -2.666441528956705 (-0.00840371116462777, 0.0004899087286450223) | 4.794112027346776e-06 4.8058686351936655e-06 (4.791049255926608e-06, 4.806023633855046e-06) | 1.3323508588550483 1.3333896182382676 (-0.0021009266393206493, 0.00012247833682219855) | 
-2.002981740108354 -1.9998291535277073 (-0.006341151116974637, 0.00036624438995104476) | 4.824520380440093e-06 4.831853541889635e-06 (4.831167074589139e-06, 4.8314496879002964e-06) | -2.670642320143638 -2.6664388713703255 (-0.008454868151788262, 0.0004883258530238622) | 4.820196702569576e-06 4.832106258581581e-06 (4.817039143685111e-06, 4.832270693181123e-06) | 1.3323394204443524 1.3333902826411834 (-0.002113715873521241, 0.00012208263055880816) | 
-2.0030162642508933 -1.9998271512230636 (-0.006379658563771513, 0.00037095101548529887) | 4.850823475515113e-06 4.858237071910224e-06 (4.857493224632116e-06, 4.8578256991242805e-06) | -2.6706883523336677 -2.6664362016308023 (-0.008506211414086555, 0.00049460135373049) | 4.846422878692291e-06 4.8584942946435434e-06 (4.843168996928613e-06, 4.858661138677249e-06) | 1.3323279124031846 1.3333909500824577 (-0.002126551676368784, 0.00012365151851751648) | 
-2.00305099804568 -1.9998251373415594 (-0.006418307587909197, 0.0003653345074321233) | 4.8772699022565495e-06 4.884752057028895e-06 (4.883962389516035e-06, 4.884358337703102e-06) | -2.670734664060027 -2.6664335164554647 (-0.008557743446170609, 0.0004871126763204335) | 4.872791317751384e-06 4.885013843539021e-06 (4.86943956001997e-06, 4.88519576591238e-06) | 1.3323163344780038 1.3333916213827495 (-0.0021394346715237675, 0.00012177936208394291) | 
-2.003085942263526 -1.9998231102403852 (-0.006457100052359334, 0.00037445205378277137) | 4.90386043930296e-06 4.911429831254107e-06 (4.910575343841583e-06, 4.911017846814504e-06) | -2.6707812563504647 -2.6664308136539003 (-0.00860946673200258, 0.0004992694047820163) | 4.899302785835969e-06 4.911696252093348e-06 (4.895851581156979e-06, 4.911875370978128e-06) | 1.3323046864118733 1.3333922970896777 (-0.002152365479975214, 0.00012481855726415448) | 
-2.0031210976853866 -1.9998210759769335 (-0.006496037812349738, 0.00037319928168441435) | 4.930595869510183e-06 4.938240500473665e-06 (4.937332866355957e-06, 4.937835687424939e-06) | -2.6708281302462544 -2.6664281013026323 (-0.008661383745219514, 0.0004975990419781488) | 4.925958053108693e-06 4.938511609201056e-06 (4.922405812390979e-06, 4.938700716428388e-06) | 1.3322929679444757 1.3333929751840967 (-0.002165344720130854, 0.00012440097976792008) | 
-2.0031564651023173 -1.999819022973829 (-0.006535122715610408, 0.00037792694684576477) | 4.957476979973916e-06 4.965204938405938e-06 (4.9642357399748e-06, 4.964792604759205e-06) | -2.6708752868021373 -2.6664253639651614 (-0.008713496949461372, 0.0005039025955204247) | 4.952757893826717e-06 4.965480810264109e-06 (4.949103009645526e-06, 4.965672656050287e-06) | 1.3322811788121265 1.3333936595251428 (-0.002178373007899127, 0.0001259768815046427) | 
-2.003192045315434 -1.9998169663273504 (-0.006574356602583937, 0.00037961835990054824) | 4.984504562052408e-06 4.992312816594057e-06 (4.991284751804055e-06, 4.991900488952317e-06) | -2.670922727086267 -2.6664226217698577 (-0.008765808798651572, 0.0005061578129204985) | 4.979703086362796e-06 4.992593505062555e-06 (4.975943932735058e-06, 4.992791916086217e-06) | 1.3322693187477879 1.3333943450807182 (-0.0021914509567593217, 0.00012654069935106617) | 
-2.003227839135872 -1.9998148903943485 (-0.006613741306737779, 0.00038138128547263026) | 5.011679411389277e-06 5.019568775091757e-06 (5.018480693162295e-06, 5.019156346684634e-06) | -2.6709704521801587 -2.66641985385919 (-0.008818321737413351, 0.0005085083803435009) | 5.006794413226467e-06 5.0198543551008966e-06 (5.002929345383813e-06, 5.020059379804204e-06) | 1.332257387481082 1.3333950370652086 (-0.0022045791778656635, 0.00012712835485102663) | 
-2.00326384738475 -1.999812807436327 (-0.006653278654751267, 0.0003858933647455803) | 5.039002327936439e-06 5.04697700029155e-06 (5.0458243596028105e-06, 5.046557577521109e-06) | -2.671018463178636 -2.6664170765818302 (-0.008871038201319107, 0.0005145244860342036) | 5.03403266108533e-06 5.0472675333182834e-06 (5.030060015244634e-06, 5.047475795761601e-06) | 1.3322453847383036 1.3333957313914486 (-0.002217758280109653, 0.00012863239506818446) | 
-2.003300070893131 -1.9998107123006001 (-0.006692970466783428, 0.00037950425647644557) | 5.066474115977173e-06 5.074521051491508e-06 (5.073316550935992e-06, 5.074122260457899e-06) | -2.6710667611897834 -2.666414283067529 (-0.008923960617247503, 0.0005060056750019998) | 5.061418620786442e-06 5.074816600177207e-06 (5.057336713917961e-06, 5.07504200396003e-06) | 1.3322333102424324 1.3333964297769922 (-0.002230988870209337, 0.0001265027062521611) | 
-2.0033365105019882 -1.9998086046710735 (-0.0067328185566353, 0.0003892642606443129) | 5.094095584149289e-06 5.102236008607227e-06 (5.100958071251674e-06, 5.101816950696232e-06) | -2.6711153473348985 -2.6664114728948283 (-0.008977091403599886, 0.0005190190138856573) | 5.088953087377806e-06 5.102536648638647e-06 (5.0847602169708096e-06, 5.102758824744729e-06) | 1.332221163713145 1.3333971323272227 (-0.002244271552763416, 0.00012975605507298837) | 
-2.00337316706217 -1.999806489499113 (-0.006772824732086718, 0.00038816279580052726) | 5.121867545468435e-06 5.1300884025166455e-06 (5.128749728941868e-06, 5.129676747907793e-06) | -2.6711642227484456 -2.6664086526655493 (-0.009030432970749323, 0.0005175503940869855) | 5.116636860129969e-06 5.130394191995246e-06 (5.112331303955959e-06, 5.130627055952542e-06) | 1.3322089448668257 1.3333978373916677 (-0.0022576069303635047, 0.00012938891437407648) | 
-2.003410041434367 -1.999804355828099 (-0.006812990795043169, 0.0003926056855573425) | 5.1497908173515156e-06 5.158099978219899e-06 (5.156692336723321e-06, 5.157681587363094e-06) | -2.6712133885780123 -2.6664058077708654 (-0.009083987721236421, 0.0005234742470889652) | 5.144470742557724e-06 5.158410997350463e-06 (5.14005075843108e-06, 5.158647581415059e-06) | 1.332196653416579 1.3333985486225457 (-0.0022709956036430835, 0.00013086989203320312) | 
-2.0034471344890807 -1.99980221663278 (-0.006853318541785814, 0.0003969591087717434) | 5.1778662216402385e-06 5.186264381187259e-06 (5.184786711660317e-06, 5.1858394514488974e-06) | -2.671262845984267 -2.666402955510442 (-0.009137758050102683, 0.0005292788113675936) | 5.172455542441909e-06 5.186580691708962e-06 (5.167919367978007e-06, 5.186821166616205e-06) | 1.3321842890722384 1.3333992616949373 (-0.0022844381713608376, 0.00013232104766923845) | 
-2.003484447106591 -1.9998000620458964 (-0.006893809763204565, 0.00039591949419544076) | 5.206094584624787e-06 5.2145755336762305e-06 (5.21303367518763e-06, 5.214158113655832e-06) | -2.6713125961409174 -2.666400082727933 (-0.009191746345201283, 0.0005278926585918052) | 5.200592071851321e-06 5.214897208291795e-06 (5.195937924222087e-06, 5.21514869922773e-06) | 1.3321718515403778 1.3333999798979261 (-0.0022979352304783535, 0.00013197452419934382) | 
-2.0035219801769304 -1.9997978979238147 (-0.006934466244960622, 0.00040020628209338653) | 5.23447673706761e-06 5.243048204505758e-06 (5.241434053133371e-06, 5.24262446937765e-06) | -2.6713626402346717 -2.6663971972318254 (-0.009245954987413775, 0.0005336083757815362) | 5.22888114716473e-06 5.243375314070977e-06 (5.224107222851511e-06, 5.243630990182026e-06) | 1.3321593405243208 1.3334007012793991 (-0.002311487376214293, 0.0001334034683838705) | 
